tail_ls1_0417_inverted
 0.974000 -0.000700
 0.950000 -0.001500
 0.900000 -0.002000
 0.850000 -0.000000
 0.800000  0.004000
 0.750000  0.011000
 0.700000  0.021000
 0.650000  0.034000
 0.600000  0.044000
 0.550000  0.052000
 0.500000  0.058000
 0.450000  0.062500
 0.400000  0.065500
 0.350000  0.067500
 0.300000  0.068500
 0.250000  0.068500
 0.200000  0.067500
 0.150000  0.064500
 0.100000  0.058500
 0.050000  0.046500
 0.025000  0.034500
 0.012500  0.025000
 0.005000  0.015200
 0.000000 -0.000000
 0.005000 -0.024500
 0.012500 -0.036600
 0.025000 -0.050000
 0.050000 -0.067800
 0.100000 -0.090900
 0.150000 -0.106500
 0.200000 -0.116500
 0.250000 -0.122500
 0.300000 -0.125500
 0.350000 -0.126000
 0.400000 -0.124500
 0.450000 -0.121500
 0.500000 -0.116500
 0.550000 -0.109500
 0.600000 -0.101000
 0.650000 -0.091000
 0.700000 -0.079500
 0.750000 -0.066500
 0.800000 -0.052000
 0.850000 -0.036500
 0.900000 -0.020500
 0.950000 -0.008500
 0.974000 -0.003700
