main_wing_ls1_0417_coved
 0.850000  0.036500
 0.800000  0.052000
 0.750000  0.066500
 0.700000  0.079500
 0.650000  0.091000
 0.600000  0.101000
 0.550000  0.109500
 0.500000  0.116500
 0.450000  0.121500
 0.400000  0.124500
 0.350000  0.126000
 0.300000  0.125500
 0.250000  0.122500
 0.200000  0.116500
 0.150000  0.106500
 0.100000  0.090900
 0.050000  0.067800
 0.025000  0.050000
 0.012500  0.036600
 0.005000  0.024500
 0.000000  0.000000
 0.005000 -0.015200
 0.012500 -0.025000
 0.025000 -0.034500
 0.050000 -0.046500
 0.100000 -0.058500
 0.150000 -0.064500
 0.200000 -0.067500
 0.250000 -0.068500
 0.300000 -0.068500
 0.350000 -0.067500
 0.400000 -0.065500
 0.450000 -0.062500
 0.500000 -0.058000
 0.510000 -0.056800
 0.553387 -0.012703
 0.556613 -0.009498
 0.559911 -0.006367
 0.563279 -0.003312
 0.566716 -0.000335
 0.570219  0.002564
 0.573788  0.005382
 0.577420  0.008119
 0.581112  0.010772
 0.584865  0.013340
 0.588674  0.015823
 0.592540  0.018218
 0.596458  0.020525
 0.600428  0.022742
 0.604448  0.024868
 0.608515  0.026903
 0.612627  0.028844
 0.616782  0.030691
 0.620977  0.032444
 0.625212  0.034100
 0.629483  0.035660
 0.633789  0.037122
 0.638127  0.038487
 0.642494  0.039752
 0.646890  0.040917
 0.651310  0.041982
 0.655754  0.042947
 0.660219  0.043810
 0.664702  0.044572
 0.669201  0.045231
 0.673714  0.045788
 0.678238  0.046242
 0.682772  0.046594
 0.687312  0.046842
 0.691857  0.046986
 0.696404  0.047028
 0.700951  0.046966
 0.705495  0.046800
 0.710034  0.046532
 0.714566  0.046160
 0.850000  0.033500
