flap_naca6311_stowed
 1.000194  0.001532
 1.000075  0.001561
 0.999720  0.001651
 0.999129  0.001800
 0.998303  0.002007
 0.997242  0.002272
 0.995949  0.002593
 0.994424  0.002968
 0.992672  0.003397
 0.990692  0.003876
 0.988489  0.004403
 0.986066  0.004976
 0.983426  0.005592
 0.980573  0.006247
 0.977510  0.006940
 0.974243  0.007667
 0.970776  0.008424
 0.967114  0.009208
 0.963262  0.010016
 0.959226  0.010843
 0.955012  0.011686
 0.950626  0.012541
 0.946074  0.013405
 0.941364  0.014273
 0.936502  0.015143
 0.931495  0.016009
 0.926352  0.016869
 0.921079  0.017718
 0.915685  0.018554
 0.910178  0.019372
 0.904567  0.020169
 0.898859  0.020941
 0.893065  0.021685
 0.887192  0.022398
 0.881249  0.023076
 0.875247  0.023717
 0.869194  0.024318
 0.863100  0.024875
 0.856975  0.025386
 0.850827  0.025849
 0.844668  0.026260
 0.838506  0.026619
 0.832352  0.026923
 0.826215  0.027170
 0.820105  0.027358
 0.814033  0.027487
 0.808008  0.027555
 0.802039  0.027562
 0.796137  0.027506
 0.790311  0.027388
 0.784565  0.027208
 0.778589  0.026893
 0.772730  0.026406
 0.767001  0.025755
 0.761413  0.024949
 0.755978  0.023997
 0.750707  0.022910
 0.745609  0.021699
 0.740695  0.020376
 0.735972  0.018953
 0.731451  0.017442
 0.727137  0.015856
 0.723039  0.014209
 0.719163  0.012514
 0.715513  0.010782
 0.712096  0.009028
 0.708915  0.007263
 0.705974  0.005499
 0.703276  0.003748
 0.700824  0.002021
 0.698620  0.000329
 0.696665 -0.001320
 0.694961 -0.002916
 0.693508 -0.004451
 0.692306 -0.005918
 0.691355 -0.007311
 0.690654 -0.008625
 0.690203 -0.009856
 0.690000 -0.011000
 0.690043 -0.012056
 0.690331 -0.013023
 0.690854 -0.013885
 0.691602 -0.014629
 0.692574 -0.015256
 0.693764 -0.015769
 0.695171 -0.016170
 0.696789 -0.016464
 0.698615 -0.016654
 0.700644 -0.016745
 0.702871 -0.016742
 0.705290 -0.016651
 0.707898 -0.016479
 0.710688 -0.016231
 0.713655 -0.015915
 0.716793 -0.015539
 0.720097 -0.015109
 0.723561 -0.014633
 0.727179 -0.014120
 0.730945 -0.013579
 0.734855 -0.013016
 0.738903 -0.012442
 0.743083 -0.011863
 0.747391 -0.011290
 0.751821 -0.010730
 0.756369 -0.010193
 0.761030 -0.009685
 0.765800 -0.009217
 0.770674 -0.008796
 0.775648 -0.008430
 0.780718 -0.008127
 0.785879 -0.007894
 0.791459 -0.007679
 0.797127 -0.007447
 0.802868 -0.007198
 0.808675 -0.006938
 0.814538 -0.006667
 0.820449 -0.006388
 0.826400 -0.006105
 0.832382 -0.005819
 0.838386 -0.005532
 0.844403 -0.005247
 0.850425 -0.004966
 0.856442 -0.004690
 0.862446 -0.004422
 0.868427 -0.004162
 0.874376 -0.003912
 0.880285 -0.003674
 0.886143 -0.003448
 0.891943 -0.003234
 0.897675 -0.003034
 0.903331 -0.002847
 0.908900 -0.002675
 0.914376 -0.002517
 0.919748 -0.002372
 0.925009 -0.002242
 0.930151 -0.002124
 0.935164 -0.002020
 0.940041 -0.001928
 0.944774 -0.001847
 0.949356 -0.001777
 0.953778 -0.001718
 0.958034 -0.001668
 0.962117 -0.001627
 0.966020 -0.001593
 0.969737 -0.001567
 0.973260 -0.001546
 0.976586 -0.001531
 0.979707 -0.001520
 0.982618 -0.001513
 0.985316 -0.001510
 0.987795 -0.001508
 0.990050 -0.001509
 0.992079 -0.001511
 0.993877 -0.001514
 0.995442 -0.001518
 0.996771 -0.001521
 0.997861 -0.001525
 0.998711 -0.001528
 0.999319 -0.001530
 0.999684 -0.001531
 0.999806 -0.001532
