main_wing_tail_cap_ls1_0417
 0.510000 -0.056800
 0.550000 -0.052000
 0.600000 -0.044000
 0.650000 -0.034000
 0.700000 -0.021000
 0.750000 -0.011000
 0.800000 -0.004000
 0.850000  0.000000
 0.900000  0.002000
 0.950000  0.001500
 0.980000  0.000500
 1.000000  0.000000
 0.980000  0.002500
 0.950000  0.008500
 0.900000  0.020500
 0.850000  0.036500
 0.850000  0.033500
 0.714566  0.046160
 0.710034  0.046532
 0.705495  0.046800
 0.700951  0.046966
 0.696404  0.047028
 0.691857  0.046986
 0.687312  0.046842
 0.682772  0.046594
 0.678238  0.046242
 0.673714  0.045788
 0.669201  0.045231
 0.664702  0.044572
 0.660219  0.043810
 0.655754  0.042947
 0.651310  0.041982
 0.646890  0.040917
 0.642494  0.039752
 0.638127  0.038487
 0.633789  0.037122
 0.629483  0.035660
 0.625212  0.034100
 0.620977  0.032444
 0.616782  0.030691
 0.612627  0.028844
 0.608515  0.026903
 0.604448  0.024868
 0.600428  0.022742
 0.596458  0.020525
 0.592540  0.018218
 0.588674  0.015823
 0.584865  0.013340
 0.581112  0.010772
 0.577420  0.008119
 0.573788  0.005382
 0.570219  0.002564
 0.566716 -0.000335
 0.563279 -0.003312
 0.559911 -0.006367
 0.556613 -0.009498
 0.553387 -0.012703
 0.510000 -0.056800
