vane_naca9621_stowed
 0.729951  0.036530
 0.729867  0.036546
 0.729615  0.036592
 0.729196  0.036668
 0.728610  0.036773
 0.727858  0.036905
 0.726942  0.037062
 0.725863  0.037240
 0.724622  0.037438
 0.723222  0.037651
 0.721665  0.037875
 0.719953  0.038107
 0.718089  0.038341
 0.716076  0.038572
 0.713918  0.038795
 0.711618  0.039005
 0.709180  0.039195
 0.706608  0.039360
 0.703907  0.039494
 0.701080  0.039590
 0.698134  0.039643
 0.695072  0.039645
 0.691901  0.039591
 0.688626  0.039474
 0.685253  0.039289
 0.681789  0.039028
 0.678240  0.038687
 0.674612  0.038259
 0.670914  0.037739
 0.667152  0.037122
 0.663335  0.036404
 0.659469  0.035579
 0.655564  0.034645
 0.651628  0.033598
 0.647669  0.032435
 0.643838  0.031238
 0.640020  0.029987
 0.636197  0.028668
 0.632374  0.027282
 0.628560  0.025829
 0.624763  0.024310
 0.620988  0.022726
 0.617245  0.021078
 0.613541  0.019368
 0.609882  0.017598
 0.606277  0.015770
 0.602733  0.013887
 0.599256  0.011951
 0.595853  0.009966
 0.592532  0.007935
 0.589299  0.005863
 0.586159  0.003753
 0.583119  0.001610
 0.580185 -0.000562
 0.577361 -0.002757
 0.574653 -0.004971
 0.572065 -0.007197
 0.569601 -0.009431
 0.567265 -0.011666
 0.565061 -0.013897
 0.562991 -0.016117
 0.561058 -0.018321
 0.559264 -0.020503
 0.557611 -0.022656
 0.556100 -0.024775
 0.554733 -0.026854
 0.553510 -0.028887
 0.552432 -0.030869
 0.551498 -0.032794
 0.550709 -0.034657
 0.550064 -0.036454
 0.549563 -0.038180
 0.549205 -0.039832
 0.548988 -0.041405
 0.548913 -0.042897
 0.548978 -0.044304
 0.549182 -0.045625
 0.549523 -0.046857
 0.550000 -0.048000
 0.550612 -0.049052
 0.551359 -0.050013
 0.552224 -0.050869
 0.553194 -0.051605
 0.554266 -0.052221
 0.555440 -0.052718
 0.556712 -0.053097
 0.558081 -0.053359
 0.559544 -0.053506
 0.561099 -0.053539
 0.562742 -0.053458
 0.564472 -0.053266
 0.566286 -0.052964
 0.568179 -0.052554
 0.570150 -0.052037
 0.572194 -0.051417
 0.574310 -0.050695
 0.576494 -0.049873
 0.578743 -0.048954
 0.581054 -0.047941
 0.583424 -0.046836
 0.585850 -0.045643
 0.588330 -0.044365
 0.590861 -0.043005
 0.593441 -0.041566
 0.596067 -0.040053
 0.598736 -0.038469
 0.601448 -0.036818
 0.604199 -0.035104
 0.606987 -0.033332
 0.609811 -0.031506
 0.612668 -0.029631
 0.615557 -0.027710
 0.618475 -0.025750
 0.621421 -0.023754
 0.624392 -0.021728
 0.627386 -0.019676
 0.630402 -0.017603
 0.633436 -0.015514
 0.636486 -0.013414
 0.639550 -0.011307
 0.642624 -0.009198
 0.645706 -0.007091
 0.648793 -0.004992
 0.651881 -0.002904
 0.654967 -0.000832
 0.658046  0.001222
 0.661089  0.003238
 0.663993  0.005143
 0.666909  0.006989
 0.669833  0.008776
 0.672759  0.010499
 0.675684  0.012159
 0.678601  0.013754
 0.681505  0.015282
 0.684389  0.016743
 0.687247  0.018136
 0.690073  0.019461
 0.692858  0.020719
 0.695597  0.021909
 0.698280  0.023032
 0.700902  0.024089
 0.703455  0.025080
 0.705931  0.026008
 0.708322  0.026874
 0.710622  0.027678
 0.712823  0.028423
 0.714919  0.029110
 0.716902  0.029740
 0.718766  0.030316
 0.720505  0.030839
 0.722114  0.031310
 0.723586  0.031731
 0.724917  0.032104
 0.726103  0.032429
 0.727139  0.032709
 0.728022  0.032943
 0.728748  0.033134
 0.729316  0.033281
 0.729723  0.033386
 0.729968  0.033449
 0.730049  0.033470
